vid,start,token,exact,style,time
KyhTQS-_Zo4,12090.2,6 38pm,false,auto,6:38pm
uFNxBXQ6jGc,0,6:39am,true,manual,6:39am
0CbJgzV8P1w,0,6:39AM,true,manual,6:39am
rwHkmPG2Bto,0,6:39am,true,manual,6:39am
g_ET3cXr_t4,2419.3,6              39am,false,auto,6:39am
xYHkqvEVSPE,3574.5,6 39am,false,auto,6:39am
vV78GF2PkOw,103.3,6:39pm,true,manual,6:39pm
WVmsqJjy6do,261.5,6:39PM,true,manual,6:39pm
HtkHdSRXb1w,54.4,6:39PM,true,manual,6:39pm
Gi4PZBJ7Jdo,648,6 39pm,false,manual,6:39pm
EVgfiaFXEM8,457,6 39pm,false,manual,6:39pm
5-RNMAHqHAg,3.4,6:40AM,true,manual,6:40am
psITEoj6Ue8,255.2,6:40am,true,manual,6:40am
aVHY8aA15i4,52.7,6:40am,true,manual,6:40am
eo8TVRzHg_o,174.4,6:40am,true,manual,6:40am
pvAwvBFe_V0,294,6:40am,true,manual,6:40am
4DWDcsIVa9w,637.5,6:40AM,true,manual,6:40am
5p3KbGxpjLE,900,6:40am,true,manual,6:40am
Qj18tF0ae_I,1212.6,6:40am,true,manual,6:40am
GTLj_nDYnGs,109.3,6:40am,true,manual,6:40am
ZEm50Ta0TlE,204,6:40am,true,manual,6:40am
crin0_Yq4sI,21.4,6:40am,true,manual,6:40am
4qjPW5iDcmw,21.7,6:40am,true,manual,6:40am
HIJqLdnGvn8,382.4,6:40am,true,manual,6:40am
AlxvXGWcwxE,61.6,6:40AM,true,manual,6:40am
IC-Tq_oF9ao,11.4,6:40am,true,manual,6:40am
76kitU3mBvM,20.2,6:40am,true,manual,6:40am
ayt1NSAIorQ,338.3,6:40am,true,manual,6:40am
caRvyl5-R2E,46.5,6:40am,true,manual,6:40am
cbr7Z5A9NbA,316.8,6:40am,true,manual,6:40am
aCcY0tR0WGg,753.8,6:40am,true,manual,6:40am
wZVfe5zAydo,912,6:40am,true,manual,6:40am
iAnL9bmetkI,27.8,6:40am,true,manual,6:40am
-oRB2RXHyYE,1154.5,6:40am,true,manual,6:40am
W0R5GOKUGYs,32.7,6:40am,true,manual,6:40am
Ae3dYPTItFI,706.5,6:40am,true,manual,6:40am
lDF_HoP2Dr0,49,6:40AM,true,manual,6:40am
ZF1qYe2zh7A,4125.9,6:40am,true,manual,6:40am
ICWEci4uXTI,3800.3,6:40pm,true,manual,6:40pm
uSlu_wZAOz4,289.3,6:40pm,true,manual,6:40pm
s-Mrci8DKsI,532.1,6:40pm,true,manual,6:40pm
uDspYKCbfXg,1281,6:40pm,true,manual,6:40pm
t9ZjGXO2vEU,1096,6:40pm,true,manual,6:40pm
IP9bN-0dlFA,673.3,6:40pm,true,manual,6:40pm
Faz4CW5vTl8,929.2,6:40pm,true,manual,6:40pm
T264xZUMP5s,61.5,6:40PM,true,manual,6:40pm
uQo-xD3wf30,1237.2,6:40pm,true,manual,6:40pm
H8Scd2RnmSY,23.1,6:40pm,true,manual,6:40pm
S2fYDb8PJ9Q,846.8,6:40PM,true,manual,6:40pm
FcDKFVzw4Wg,839.1,6:40pm,true,manual,6:40pm
koeYzlad5kI,341,6:40PM,true,manual,6:40pm
tOkinHX5HPY,142.8,6:40pm,true,manual,6:40pm
DRLSmjdGcDM,307.8,6:40pm,true,manual,6:40pm
dZiiN3UXzw0,581.3,6:40pm,true,manual,6:40pm
mCWZv5OhPH0,18925,6:40PM,true,manual,6:40pm
TyCfCnrc2vM,597.5,6:40pm,true,manual,6:40pm
AQirTG3c868,423.4,6:40pm,true,manual,6:40pm
G3xyZbPaXkg,675.7,6:40pm,true,manual,6:40pm
d9piuA2buEo,225.5,6:40pm,true,manual,6:40pm
AsTXvwCRtdM,140.6,6:40pm,true,manual,6:40pm
3A6l98j4AE4,12.8,6:40pm,true,manual,6:40pm
vLa0KvC3js8,114.2,6:40pm,true,manual,6:40pm
JWu1uDpRdOc,954.8,6:40pm,true,manual,6:40pm
JpxIcI6ncHw,115,6:41am,true,manual,6:41am
_2Q7kq_hbp8,1411,6:41AM,true,manual,6:41am
L5oCqYFzIvs,64.3,6:41am,true,manual,6:41am
sUptp68FPWE,1527.4,6 41am,false,auto,6:41am
HlctClTfTwA,56.5,6 41am,false,auto,6:41am
KXVrhqzOAqQ,228.9,6 41am,false,auto,6:41am
Xx-i74SCbSw,93,6 41am,false,auto,6:41am
4rD3ViJjiFk,255.2,6 41am,false,auto,6:41am
bqi-VqhWMg8,75.6,6 41am,false,auto,6:41am
ibjFXwoz_ac,297.8,6 41am,false,auto,6:41am
I6Hkx9U86aM,117.8,6 41am,false,auto,6:41am
fcJ8rQ_g3XE,697.6,6 41am,false,auto,6:41am
EXEVZAH3M3I,350.8,6             41am,false,auto,6:41am
xVZytQSHPlo,1841.6,6 41am,false,auto,6:41am
nqp3epnZ2wc,616.6,6             41am,false,auto,6:41am
sZ5c-clGCPQ,589.4,6 41am,false,auto,6:41am
F6yIdWXh5t4,6241.2,6 41am,false,auto,6:41am
5iYj50Ychqo,429.3,6 41am,false,auto,6:41am
ZSOP7h22Z8A,6.3,6 41am,false,auto,6:41am
cwaigSHmN20,6004,6 41am,false,auto,6:41am
H7CGPPxXhoI,2022.8,6 41am,false,auto,6:41am
nGwWFrOOIlA,2877.2,6 41am,false,auto,6:41am
WieTRHtYTfg,142.3,6 41am,false,auto,6:41am
35noIH-T1NM,50,6:41pm,true,manual,6:41pm
bJNIsNbI9sA,22.1,6:41pm,true,manual,6:41pm
QlFs5GYnafQ,187.4,6:41PM,true,manual,6:41pm
qMdaSfEdDtY,178,6:41PM,true,manual,6:41pm
y_aFdlZnOj4,656.5,6:42am,true,manual,6:42am
qrYpWxkb2nY,51.5,6:42am,true,manual,6:42am
tDPgDdvbrc4,97,6:42am,true,manual,6:42am
eTDLJbjKUtw,81.3,6:42am,true,manual,6:42am
CHGmahtLYIA,631.1,6:42AM,true,manual,6:42am
xtjpcwdnD0I,148.4,6:42am,true,manual,6:42am
xfc46al2H7k,41,6 42am,false,manual,6:42am
BrMChbOZzWA,198.4,6 42am,false,manual,6:42am
17uoOkuLWBA,6056.6,6 42am,false,auto,6:42am
DeMrLuG3x2k,83.3,6:42pm,true,manual,6:42pm
Lcq3CaABjjU,569,6:42pm,true,manual,6:42pm
qJ0l2E7jDu8,748.3,6:42PM,true,manual,6:42pm
BqQlGAYSEeI,334.7,6:42pm,true,manual,6:42pm
XAQmEVlFOPE,4.4,6 42pm,false,auto,6:42pm
nLi-hgBiuPA,364,6:43am,true,manual,6:43am
2-2TK8b5UuE,46.5,6 43am,false,manual,6:43am
J-dmHt3rLOA,3496.9,6 43am,false,auto,6:43am
FfuhmjTPpF4,2103.4,6 43am,false,auto,6:43am
rruJs4VL5RQ,1632.4,6:43PM,true,manual,6:43pm
P8dbi6TAfuI,3.1,6:43pm,true,manual,6:43pm
XYp2oKbCmmQ,149.8,6:43pm,true,manual,6:43pm
BaJn2cGI06w,531.2,6:43PM,true,manual,6:43pm
tiKu4fVglb8,98.8,6:44am,true,manual,6:44am
EjXbhxCFPWs,105.4,6:44am,true,manual,6:44am
LaN1d_-wNnE,126.9,6:44am,true,manual,6:44am
Xk8_NHCvqS8,239,6:44am,true,manual,6:44am
4SneNnQueLU,35.6,6:44AM,true,manual,6:44am
HDUC2JS9bgs,37,6:44am,true,manual,6:44am
_pjNEe8gxiQ,593,6:44am,true,manual,6:44am
6YfayP4gTDI,614.7,6 44AM,false,manual,6:44am
znWnQbb2CUI,7253.9,6 44am,false,auto,6:44am
7y7LpwO5U30,508.4,6 44am,false,auto,6:44am
QnE2RpRyrCg,54.6,6:44pm,true,manual,6:44pm
Bh-qsAcQATQ,591,6:44pm,true,manual,6:44pm
qcBrRXlYZFQ,852.7,6:44pm,true,manual,6:44pm
iyt_ugMHvSM,144.9,6:44pm,true,manual,6:44pm
6g8ZK7cu9No,562.5,6:44PM,true,manual,6:44pm
Y53818s7MY4,204.5,6:44pm,true,manual,6:44pm
WoCO8fm50wU,5.8,6:44pm,true,manual,6:44pm
RSleYDBXMn8,74.6,6 44pm,false,manual,6:44pm
V0vGL-oMQBI,78.4,6 44pm,false,manual,6:44pm
fXMd9X-Y8QU,1098.6,6 44pm,false,manual,6:44pm
UtjXfop64d8,344.9,6:45am,true,manual,6:45am
zitIUrMz7Tc,28,6:45am,true,manual,6:45am
pIxjGQmpgHI,42.1,6:45AM,true,manual,6:45am
9G7Mjzm2g58,166.7,6:45am,true,manual,6:45am
7rryvSQhK7k,199.5,6:45am,true,manual,6:45am
UzznWljol7Y,50.8,6:45am,true,manual,6:45am
p9wlUEpq5vw,261.8,6:45am,true,manual,6:45am
ZnYm7P4Oyis,18.2,6:45am,true,manual,6:45am
Z7kOV2J-sp4,1382.7,6:45AM,true,manual,6:45am
lCvC2iEnRR4,495,6:45am,true,manual,6:45am
3ji_wq36Tf4,561.4,6:45am,true,manual,6:45am
iUDdMX3wPNY,1352.3,6:45am,true,manual,6:45am
CV3Pt_3D8wk,84,6:45am,true,manual,6:45am
PY0jTuyJP5M,473.7,6:45am,true,manual,6:45am
_IPAclAMBjY,1653.3,6:45am,true,manual,6:45am
3u_yeJ7niYU,91.1,6:45am,true,manual,6:45am
KSfLvS2oDxc,23.5,6:45am,true,manual,6:45am
BGhH6fDLjP0,21.4,6:45am,true,manual,6:45am
nzrtIQVNo7M,1250.7,6:45AM,true,manual,6:45am
oJ29V7IKPRM,394.9,6:45AM,true,manual,6:45am
vqk6bs-1Pmk,7.7,6:45AM,true,manual,6:45am
ab7pE0F0fkk,84,6:45am,true,manual,6:45am
LgXpatxXA6Q,156,6:45am,true,manual,6:45am
8yQgQw550Q8,67.1,6:45am,true,manual,6:45am
COUTyeW-wM0,44,6:45am,true,manual,6:45am
S5kTosof6yE,134.3,6:45am,true,manual,6:45am
zX11QoIhBuM,6.9,6:45am,true,manual,6:45am
nFmASDBZipM,454.9,6:45am,true,manual,6:45am
Q7bg8YZV2MA,197.1,6:45pm,true,manual,6:45pm
J2lRdKvnhto,710.1,6:45PM,true,manual,6:45pm
6PU2DjCwuOo,268.9,6:45pm,true,manual,6:45pm
qwUT-bH-XaA,37.6,6:45pm,true,manual,6:45pm
1tH3fqeVkGE,206.7,6:45pm,true,manual,6:45pm
zWWmgfuPNDQ,129.2,6:45pm,true,manual,6:45pm
MabEFedKxpE,317.3,6:45pm,true,manual,6:45pm
d94Ufhr_RJ8,255.2,6:45pm,true,manual,6:45pm
UWpqlZg9Yso,504.3,6:45PM,true,manual,6:45pm
bKnlI6nBbQg,168.5,6:45pm,true,manual,6:45pm
bWKK8nWUBXA,478.8,6:45PM,true,manual,6:45pm
PpqmEmyZYQM,412,6:45pm,true,manual,6:45pm
Zh74KNNMl44,308.1,6:45pm,true,manual,6:45pm
iBpkO98VjMc,2975.4,6:45pm,true,manual,6:45pm
R7_FAaVw-ak,1270.7,6:45PM,true,manual,6:45pm
4AY4-Ph66kU,241.8,6:45pm,true,manual,6:45pm
_ylgG-8HJIo,409.1,6:45pm,true,manual,6:45pm
fBojaY4xfJE,527.9,6:45pm,true,manual,6:45pm
P-3AM-VPCaM,808.2,6:45pm,true,manual,6:45pm
dXv2OislCqM,540.7,6:45pm,true,manual,6:45pm
sBrb8PqnD2o,190.9,6:45pm,true,manual,6:45pm
tAkY2zib1zY,519.1,6:45pm,true,manual,6:45pm
zY47c_4MWGs,39.3,6:45pm,true,manual,6:45pm
rSc_Eba5cHI,38.9,6:45pm,true,manual,6:45pm
z5_1T7-Xyi4,141.5,6:45pm,true,manual,6:45pm
9V1VwUrdEkc,380.9,6:45PM,true,manual,6:45pm
ukwbhARe35c,313.7,6:45pm,true,manual,6:45pm
yJKNUweLKmg,114.5,6:45pm,true,manual,6:45pm
9Gpt_pUDBaM,1269.8,6:46AM,true,manual,6:46am
0DLCom1Ja9M,43.2,6:46am,true,manual,6:46am
HWq6J3S9XP0,209.5,6:46am,true,manual,6:46am
5CojINl6rXU,1358.3,6:46am,true,manual,6:46am
UrNuFyl6QJY,59,6:46AM,true,manual,6:46am
U44j3RYsNWk,218.8,6 46am,false,manual,6:46am
EnO8HIxINFQ,161.8,6 46am,false,auto,6:46am
qarm7acPUEw,236,6 46am,false,auto,6:46am
H_RFdvf7OIc,33398.6,6 46am,false,auto,6:46am
X-StwyArl2g,1164.3,6:46PM,true,manual,6:46pm
H59wjNJvv8c,659.2,6:46PM,true,manual,6:46pm
qJ0l2E7jDu8,748.3,6:46PM,true,manual,6:46pm
0NPHxcCZV8Y,32,6:46pm,true,manual,6:46pm
QXFTpfO5w5E,365.7,6:46pm,true,manual,6:46pm
sy-JbORhRzg,402.1,6:46PM,true,manual,6:46pm
g4KkycHcQLw,417.2,6:46pm,true,manual,6:46pm
orbk0UBl1Qs,385.6,6:46pm,true,manual,6:46pm
RSleYDBXMn8,38.9,6 46pm,false,manual,6:46pm
8w52AshyPhA,382.8,6 46pm,false,manual,6:46pm
7VLYOjjhpt8,76.7,6:47am,true,manual,6:47am
8fA9jL0bDZU,5,6:47am,true,manual,6:47am
DSjm3Rm67D8,38.6,6:47am,true,manual,6:47am
n6vD_2p4lqg,38.1,6:47AM,true,manual,6:47am
H36Avp57yGE,27.1,6:47am,true,manual,6:47am
6ASD8gHrDeE,823,6 47am,false,manual,6:47am
132lyZ27jdA,500.2,6:47pm,true,manual,6:47pm
RYDiDpW2VkM,2064.7,6:47pm,true,manual,6:47pm
LvG7EcRLuT0,76.6,6:47PM,true,manual,6:47pm
gIGoffAs7xc,38.3,6:47pm,true,manual,6:47pm
wgwWaKHlyLc,62.7,6:47pm,true,manual,6:47pm
ho88BUDBdTc,479.2,6:47pm,true,manual,6:47pm
al0kqMxPCUA,419.1,6 47pm,false,manual,6:47pm
_TjWVlaKwTg,30.2,6 47pm,false,manual,6:47pm
ZyMl66zAIDw,27.1,6:48am,true,manual,6:48am
PUYarj9Ewa4,306.2,6:48am,true,manual,6:48am
L44ErX9sam4,0,6:48am,true,manual,6:48am
kvfLK2TzqFk,1102.9,6:48am,true,manual,6:48am
WrZOOh-Y7Ww,196.3,6:48am,true,manual,6:48am
X_c9RUnuFuE,0.1,6:48am,true,manual,6:48am
5ICmOq2TLZo,400.2,6:48am,true,manual,6:48am
OeMEEIt68HI,721.6,6 48am,false,manual,6:48am
WnkHJax8OyU,170.4,6:48pm,true,manual,6:48pm
PUYarj9Ewa4,309.6,6:48pm,true,manual,6:48pm
Ws9ZorJVvr4,794.5,6:48pm,true,manual,6:48pm
XBtIoLVux4A,139.2,6:48pm,true,manual,6:48pm
ROcl1MeSALc,3169.1,6 48pm,false,auto,6:48pm
4KgW6PneeM0,0.2,6 48pm,false,auto,6:48pm
SXp8pzwfVhM,1099.8,6 48pm,false,auto,6:48pm
jg1iRv5mcUs,5749.7,6 48pm,false,auto,6:48pm
PxfdT3RxoSg,984.9,6 48pm,false,auto,6:48pm
k-b83WX3Xms,10.4,6:49am,true,manual,6:49am
Th9hi3d6R_s,217.3,6:49am,true,manual,6:49am
zfgejHL32Iw,144.9,6:49am,true,manual,6:49am
1VIsN-JV3ZQ,10.6,6:49am,true,manual,6:49am
35vt1os_ro8,457.6,6:49am,true,manual,6:49am
uyGCDc3OWXw,4,6:49am,true,manual,6:49am
Lb23zgNm0ic,781.2,6:49am,true,manual,6:49am
mepdZKJK7KI,169.8,6:49AM,true,manual,6:49am
j1SB1kkffs8,4830.9,6 49am,false,auto,6:49am
noThG29mJ7E,994.1,6:49PM,true,manual,6:49pm
JknH-gH2lYU,184.1,6:49pm,true,manual,6:49pm
7FDTzjul_nw,38.2,6:49pm,true,manual,6:49pm
9JWtUBV1plI,189.5,6 49pm,false,auto,6:49pm
K6ikTRp78Vs,0.1,6           49pm,false,auto,6:49pm
pKo_Eh6Q2gk,41.2,6 49pm,false,auto,6:49pm
znhQFPnCxec,5502.7,6:50am,true,manual,6:50am
vgEn6YZ_Idk,522.4,6:50am,true,manual,6:50am
v8nJpmCJwAY,33.4,6:50am,true,manual,6:50am
sABQIwnYvOs,6386.2,6:50AM,true,manual,6:50am
FVfkhxJ-Ekw,725.7,6:50AM,true,manual,6:50am
iswzV_GASFw,23.9,6:50am,true,manual,6:50am
oK3v-2KjX1Q,4.8,6:50am,true,manual,6:50am
tdCXj60wJmM,467.3,6:50AM,true,manual,6:50am
We0ilon-GRE,633.1,6:50am,true,manual,6:50am
dkgvwY_C-RQ,403.6,6:50am,true,manual,6:50am
QDYMKy6uUOA,0,6:50am,true,manual,6:50am
x71sRwU1x2g,160,6:50am,true,manual,6:50am
sh68rNgDrjw,57.3,6:50am,true,manual,6:50am
7b2CH1XPIYs,7.4,6:50am,true,manual,6:50am
pH0Gm2JGxEc,167.1,6:50am,true,manual,6:50am
p_PopjwzX6o,59.8,6:50am,true,manual,6:50am
MxXWIENmWRo,2,6:50am,true,manual,6:50am
hBgHL0iuq2o,243.4,6:50am,true,manual,6:50am
2VnM5SnS990,358.7,6:50am,true,manual,6:50am
FxSePGxzmpg,79.8,6:50AM,true,manual,6:50am
iFv_sNg0XMs,33.3,6:50am,true,manual,6:50am
IPXbtyOfHuY,332.7,6:50AM,true,manual,6:50am
jUAr2S7rtMc,705.9,6 50AM,false,manual,6:50am
RQd2hG9_pv8,219.3,6 50AM,false,manual,6:50am
eegEkFv1ygw,10.9,6 50am,false,manual,6:50am
tynWpbK649s,117.6,6 50am,false,manual,6:50am
ywddKP67lds,19.2,6 50am,false,manual,6:50am
S_xrbhqv3Cw,5.8,6 50am,false,manual,6:50am
HMTEx6qyYAI,655,6：50am,false,manual,6:50am
9SgNG6bah20,1949.9,6:50pm,true,manual,6:50pm
0yG5C94qM2Y,1134,6:50pm,true,manual,6:50pm
naTHuDYA2rA,1680.9,6:50pm,true,manual,6:50pm
BISvDbcIBSI,1129.3,6:50pm,true,manual,6:50pm
FkiFbX97Dvc,128.7,6:50pm,true,manual,6:50pm
pYoy3rk-_1Y,101.3,6:50pm,true,manual,6:50pm
TD3E5PDDz0s,172,6:50pm,true,manual,6:50pm
8LOFjKo5xIQ,382.4,6:50pm,true,manual,6:50pm
zSzFXjCzrto,29.6,6:50pm,true,manual,6:50pm
ZDZ8Pj5SqWs,67.5,6:50PM,true,manual,6:50pm
BGxfHD_5GrI,116.4,6:50PM,true,manual,6:50pm
U5FQb_Tg2kE,1861,6:50pm,true,manual,6:50pm
w3j9rIBHQH0,31.3,6:50PM,true,manual,6:50pm
QDYMKy6uUOA,916.8,6:50pm,true,manual,6:50pm
ju0R4MlzwlQ,956.5,6:50pm,true,manual,6:50pm
JaDEXWlTnmg,28,6:50pm,true,manual,6:50pm
eAAJra0Qa-M,58.4,6:50pm,true,manual,6:50pm
X1T7ugZoKMM,1254.6,6:50pm,true,manual,6:50pm
9tzNeBS9PbY,77.5,6:50pm,true,manual,6:50pm
nc_9aV6NVj8,402.7,6:50PM,true,manual,6:50pm
56et0ijv4As,151.5,6:50pm,true,manual,6:50pm
ASCoqCFvYKU,660.3,6:50pm,true,manual,6:50pm
z-E7HyUanw8,16,6:50pm,true,manual,6:50pm
eK-miHSEeRI,64.8,6:50pm,true,manual,6:50pm
5sDtaGZ7dC0,138.1,6:50pm,true,manual,6:50pm
GfYBTfGQNMY,477,6:50PM,true,manual,6:50pm
5rv01M33IS8,82.3,6:51am,true,manual,6:51am
WkVwq0DW9Qc,225.5,6:51am,true,manual,6:51am
PdBQtwW3Orw,284.7,6:51AM,true,manual,6:51am
b80yq15uWQM,339.4,6:51AM,true,manual,6:51am
_oZnoeHXY-k,334.6,6:51am,true,manual,6:51am
MNOIWEHzyj4,17.3,6:51am,true,manual,6:51am
oFMN6GZD6D4,40.8,6:51AM,true,manual,6:51am
XeFOUqFycqM,289,6:51am,true,manual,6:51am
qnif_8p40CY,20,6 51am,false,manual,6:51am
8WHoZ1QCtI0,28.6,6 51am,false,manual,6:51am
YURXJqK-OOA,15.8,6 51am,false,auto,6:51am
R8FA9chMtCg,135.5,6 51am,false,auto,6:51am
d-rvXe4rkiM,476.8,6 51am,false,auto,6:51am
mrqIHMt2510,33.5,6 51am,false,auto,6:51am
3kySz3BPZcc,290,6 51am,false,auto,6:51am
vM9WOmq5B7A,1820.2,6 51am,false,auto,6:51am
kQfZzzzVfoo,403,6 51am,false,auto,6:51am
gLjaFlpwCkE,3068.6,6 51am,false,auto,6:51am
47hmPca6X_k,785.3,6 51am,false,auto,6:51am
BzHbfepBT80,303.4,6 51am,false,auto,6:51am
HxSYEAps_xg,1194.4,6 51am,false,auto,6:51am
Pg-vEB5UBM8,202.3,6 51am,false,auto,6:51am
duJdR-yOeIg,10.3,6:51PM,true,manual,6:51pm
nC2Hhzi9q2w,94,6:51PM,true,manual,6:51pm
FYjN8EHNz-Q,98.1,6:51pm,true,manual,6:51pm
JyKAoSEFzh0,39.2,6:51pm,true,manual,6:51pm
P2NhWNKsCyo,426.3,6:51PM,true,manual,6:51pm
7wOV-jVN6OM,675.5,6 51pm,false,manual,6:51pm
MAr4PSkhxR0,92,6 51pm,false,manual,6:51pm
NRqCsF5n78M,342,6 51pm,false,auto,6:51pm
oAK1EZPdjL8,1367,6 51pm,false,auto,6:51pm
S_agf4pulMI,651,6:52am,true,manual,6:52am
Z2G_sgtdnDw,774.2,6:52am,true,manual,6:52am
Iq4xttkgRR8,323,6:52am,true,manual,6:52am
rFroH17vpmA,148.9,6:52am,true,manual,6:52am
5AUnh3Es3PM,23.2,6:52am,true,manual,6:52am
f_m1wPWL434,26.3,6:52am,true,manual,6:52am
18khIgyvKh4,649.8,6:52AM,true,manual,6:52am
srCz6KNKqNk,87.5,6:52am,true,manual,6:52am
Tur-v17bN_o,729.6,6 52am,false,manual,6:52am
sUzH3zENjUA,13.8,6 52am,false,manual,6:52am
dfaqM-6ckvU,72.2,6 52am,false,auto,6:52am
3Iin-H-h7kI,123.4,6:52PM,true,manual,6:52pm
3AwPjgHdsag,954.3,6:52pm,true,manual,6:52pm
JnMmAcKbLZQ,483.7,6 52PM,false,manual,6:52pm
Z8yfpp3yIqc,13455.4,6 52pm,false,auto,6:52pm
exJRy6Fit5c,91.6,6:53am,true,manual,6:53am
2hQX2yT5uaE,87.5,6:53am,true,manual,6:53am
UEM_GVkWm1w,10.4,6:53am,true,manual,6:53am
SAQYfA8r69g,80.6,6 53am,false,auto,6:53am
wDQJXcGbE6Q,1032.9,6:53pm,true,manual,6:53pm
Ok_H05MitG8,795,6:53pm,true,manual,6:53pm
DaWlCRnmCt0,189.6,6:53pm,true,manual,6:53pm
5-Y03GFTBzc,61.1,6:53PM,true,manual,6:53pm
drFxDxKLpXs,5654.3,6:53pm,true,manual,6:53pm
6px7tb0LNhw,79.5,6:53pm,true,manual,6:53pm
jKlkcdPj87M,1126.8,6:53pm  - 6:53pm               6:53pm               - 6:53pm,true,manual,6:53pm
TTrDjTKYN_w,221.8,6:53pm,true,manual,6:53pm
89euwNUP5EY,500.5,6 53pm,false,manual,6:53pm
JYjLFfKqYFk,67.8,6:54am,true,manual,6:54am
W-zUd-9njaQ,241.8,6:54AM,true,manual,6:54am
jlHBopYdSU8,9945.7,6 54am,false,auto,6:54am
T9FqZxqmqgE,273,6             54am,false,auto,6:54am
vOm-ESJrWY4,450.8,6:54pm,true,manual,6:54pm
-Pbrwbi1GWA,336.4,6:54PM,true,manual,6:54pm
7p9WGwDr0CE,1163.4,6 54PM,false,manual,6:54pm
MAr4PSkhxR0,899.6,6 54pm,false,manual,6:54pm
lxq9Av3jQ5o,59.1,6 54pm,false,auto,6:54pm
ygbaSE0j3jE,138.2,6 54pm,false,auto,6:54pm
WhsB3ov6YNU,17607.9,6 54pm,false,auto,6:54pm
8MH-wIEyV24,197.5,6:55AM,true,manual,6:55am
vikTHOzLEUM,64.1,6:55am,true,manual,6:55am
cJ0Im4Xz0tk,258.3,6:55am,true,manual,6:55am
GL3JvWa1YP4,84.4,6:55AM,true,manual,6:55am
ebNCxZghACc,96.8,6:55am,true,manual,6:55am
AGT4MPlASXc,168.4,6:55am,true,manual,6:55am
G3xyZbPaXkg,8.8,6:55am,true,manual,6:55am
9N7xqg0oFEY,7.4,6:55am,true,manual,6:55am
mzSQQQyxvUQ,57,6:55am,true,manual,6:55am
cWB1C47FD9E,6.9,6:55am,true,manual,6:55am
BUKZZ9a90ns,69.5,6:55am,true,manual,6:55am
BsQ-iq4t0zM,10,6:55AM,true,manual,6:55am
sfDFgwhNM6k,18.7,6:55am,true,manual,6:55am
1S4ZmBmmtrA,2068.9,6:55am,true,manual,6:55am
kB5xozDS0fQ,15.4,6:55am,true,manual,6:55am
BqNyzBmHAG0,653.6,6 55am,false,manual,6:55am
Y82tWj7-E6E,136.6,6 55AM,false,manual,6:55am
AbSJIUKMaV8,6.2,6 55am,false,manual,6:55am
cMkmZQVyg0o,59.3,6 55am,false,manual,6:55am
-ckbHVE8tD4,67.9,6 55AM,false,manual,6:55am
o7XKf7CLEko,27.7,6 55am,false,manual,6:55am
zeCcA44rZLI,69.2,6 55am,false,auto,6:55am
BJxxIfc5zdY,427.8,6 55am,false,auto,6:55am
23JM0dhm_g4,44.9,6 55am,false,auto,6:55am
1vMYL_1Yp40,67.8,6 55am,false,auto,6:55am
V9LxQsPHQpI,279.4,6 55am,false,auto,6:55am
dcI33eteU0w,3422,6 55am,false,auto,6:55am
0AqsQGNhVxk,660.1,6 55am,false,auto,6:55am
C-SHdWgFGnw,286.6,6 55am,false,auto,6:55am
q-OVcnfZgwo,690.6,6 55am,false,auto,6:55am
0yG5C94qM2Y,1291.7,6:55pm,true,manual,6:55pm
BD7SVOQA440,116.2,6:55pm,true,manual,6:55pm
wDO5sAwFFNI,53.5,6:55pm,true,manual,6:55pm
AR0MYEIHLy8,4237.2,6:55pm,true,manual,6:55pm
S-_OhKjyu48,9.5,6:55pm,true,manual,6:55pm
5vTo8xLuoIk,77.3,6:55pm,true,manual,6:55pm
IKVwL8gA4G8,113.1,6:55pm,true,manual,6:55pm
RRAlm0uT1is,987.8,6:55PM,true,manual,6:55pm
Kodnhgm8Ar0,38.7,6:55pm,true,manual,6:55pm
p8MYa8y7yIE,403.4,6 55pm,false,manual,6:55pm
YRgJ1yCz3dU,1503.2,6 55pm,false,manual,6:55pm
mX_NuKYGnHQ,593.4,6 55pm,false,manual,6:55pm
zI7DBNyxzGg,141.8,6 55pm,false,manual,6:55pm
990jbpsG1ow,103,6 55PM,false,manual,6:55pm
PSARV-EtZmY,83.8,6 55pm,false,manual,6:55pm
B00bUwgfWdA,1323.3,6              55pm,false,auto,6:55pm
gCkn54FOeGQ,7801.5,6 55pm,false,auto,6:55pm
5XEn2t4IovI,67.7,6 55pm,false,auto,6:55pm
Ho31Xa1EmSY,3637.9,6 55pm,false,auto,6:55pm
2wP7mDU6RvM,21.4,6:56am,true,manual,6:56am
Ca_qIVINErM,317.1,6:56AM,true,manual,6:56am
cbDxttfReWU,240.6,6 56am,false,auto,6:56am
cEPOeoAj0bY,5083.4,6 56am,false,auto,6:56am
skDZ-pHf6Ek,3541.9,6 56am,false,auto,6:56am
kQIu-mrBK68,22.1,6:56pm,true,manual,6:56pm
r-_xpWbQHsk,16.2,6:56PM,true,manual,6:56pm
KKB0SEazMkU,30.5,6:56pm,true,manual,6:56pm
G3xyZbPaXkg,690.6,6:56pm,true,manual,6:56pm
nWHMWjCheQI,0,6:56pm,true,manual,6:56pm
xA6XxU3UVjI,398.2,6:56pm,true,manual,6:56pm
1j71TkVv2q8,487.1,6 56pm,false,manual,6:56pm
9KjPR-_IZI8,4414.2,6 56pm,false,auto,6:56pm
Hjg5rKt6CBo,908.2,6:57am,true,manual,6:57am
vfvjWzqgNbg,266.5,6:57am,true,manual,6:57am
W9G5IHlH6kU,107.1,6:57am,true,manual,6:57am
