title,artist,value,verified,time,pageviews,timeWords
Merry’s Christmas,Trey Angel (Ft. CHRIS ON SET & Hueston Morgan),"four, yeah, you know that's the mood, you know
Twelve twenty-four, yeah, you know that's a go",false,12:24,,twelve twenty-four
P.S.,Drippy Mil,"Death date is the 8th
Hey doc call the time
Twelve twenty nine
It’s up to god now
Yeah",false,12:29,,twelve twenty-nine
Twelve Twenty Nine,Priscilla Paris,"nine today
Has taken my only love away
'Cause the twelve twenty nine today
Has taken my only love away",false,12:29,,twelve twenty-nine
Dec. 21,Prince Royce,"volvemo' a ver
Pa' que nadie sospeche cambiamos de hotel
Twelve twenty-one
You know what I'm talking about",true,12:21,,twelve twenty-one
Memores,Gentry Fox,"days when you were around
When your plane left ground twelve twenty one one
Mark that day as the finish",true,12:21,,twelve twenty-one
Tune In Now,TWELEVETWENTYONE,"That's a fact, matter of fact, my name is twelve twenty one, I didn't introduce myself
My Bad",false,12:21,,twelve twenty-one
Tune Into My Mind,Mario William Vitale,"intelligence/
While i recall my callings and evidences/
Seventy-nine twelve twenty-seven feels like ages/
Let me feel your",false,12:27,,twelve twenty-seven
Hold Up,Mario William Vitale,"intelligence/
While i recall my callings and evidences/
Seventy-nine twelve twenty-seven feels like ages/
Let me feel your",false,12:27,,twelve twenty-seven
Christmas Next Year,Quinten Coblentz,"Twelve twenty-six and it's 12:21
Christmas was here now it's already gone, I suppose
Suppose that",true,12:26,,twelve twenty-six
M54,Cojum Dip,"it was tough 'cause she's a horse
Thirty-eight twelve twenty-six thirty-two
I like chocolate
But so",false,12:26,,twelve twenty-six
,,,,12:23,,twelve twenty-three
Bucketheads,Nipsey Hussle,"All Money In, No Money Out
South Central state of mind
Twelve twenty-two o'nine
Brand Hussle, it's",true,12:22,,twelve twenty-two
Arab Dance Party,Gnarkill,"for you
And a pussy in pink
Buh buh buh twelve twenty-two
What can you do
Look at my",false,12:22,,twelve twenty-two
Sexy Cyber,Hopsin,"just sits back and just relaxes her eyelids
It's twelve-twenty, Lauren picks up an appetite
She decides to",true,12:20,15342,twelve twenty
Dec. 21,Prince Royce,"volvemo' a ver
Pa' que nadie sospeche cambiamos de hotel
Twelve twenty-one
You know what I'm talking about",true,12:20,,twelve twenty
12.25,The Maine,"all is bright
And all I want is you tonight
Twelve twenty-five
Twelve twenty-five
I've got a",true,12:20,,twelve twenty
Bucketheads,Nipsey Hussle,"All Money In, No Money Out
South Central state of mind
Twelve twenty-two o'nine
Brand Hussle, it's",true,12:20,,twelve twenty
3am in Del Amo,REASON,"Kreuger when spittin', the rudest, I'm gifted
I'm twelve twenty-fifths in this, gift wrapped and present spittin",true,12:20,,twelve twenty
Memores,Gentry Fox,"days when you were around
When your plane left ground twelve twenty one one
Mark that day as the finish",true,12:20,,twelve twenty
LOAD IT UP,Camo! (USA),"I'm in there
I do magic
Fuck with ten-twelve twenty (Uh), and a twenty-twelve fifty in mid",true,12:20,,twelve twenty
Lately,"Lil Bing (Ft. Grimm, Ikeman & Lil' Villain)","I cover that or promise back 36 more
Make that twelve twenty four before my feet hit the floor
Bubble",false,12:20,6104,twelve twenty
M54,Cojum Dip,"it was tough 'cause she's a horse
Thirty-eight twelve twenty-six thirty-two
I like chocolate
But so",false,12:20,,twelve twenty
Yo! Ho Ho!,DC Talk,"A benz pulled up figured it was dis
So on twelve twenty-fifth give me all the gifts
I mean",false,12:20,,twelve twenty
1224,Zippytoopretty (Ft. 783Kenzo),"Twelve twenty-four (Yeah)
It's like I'm living in a fucking wonderland
(This is a robbery (Yeah), everybody",false,12:20,,twelve twenty
Cannonblaster,Glenn,"been fucked by a G like me
I be like
Twelve-twenty my block
You ain't pushing no rocks",false,12:20,,twelve twenty
Clefairy,Tanathan,"man, I don't doubt that she had expected me
Twelve Twenty Five was only my second peak, knew I",false,12:20,,twelve twenty
P.S.,Drippy Mil,"Death date is the 8th
Hey doc call the time
Twelve twenty nine
It’s up to god now
Yeah",false,12:20,,twelve twenty
3:19,Fredo Bang,"Qred on the track and he running this beat
Four two eighteen at three-nineteen my lil' neph' came
Gee",true,2:18,8235,two eighteen
Troubled Times,Nugat,"crying out
Role models dying now
Role models dying now
Two eighteen final now
Two eighteen final now
Prayers to",true,2:18,,two eighteen
Big Subwoofer,MOUNT WESTMORE,"the block and roll on
My bitch got ass like two eighteens
Her favorite Too $hort song is in those",false,2:18,29411,two eighteen
New Albion 2,Paul Shapera (Ft. Kayleigh McKnight),"heists ever to abound
In reality, in fact, it’s two eighteen year old girls and
Their pet albatross Simon",false,2:18,,two eighteen
Direct from the Ghetto,Trife Diesel (Ft. Kryme Life & Tommy Whispers),"green, Holla at Lorain
She a fiend, Daily customer at two-eighteen
Hustle man selling knock-off Jordan's and",false,2:18,,two eighteen
WooP WooP,POETIK (Ft. Slim 400 & W1cked),"out
Choppas with the drum make a nigga think twice
Two-eighteen rydah gang, west side for life, it's",false,2:18,,two eighteen
American Haikus,Jack Kerouac,"other,
My cats stop
When it thunders
Spring evening
The two eighteen-year-old sisters
The postman is late
The",false,2:18,,two eighteen
9 Times Tables (I’m Ready!),Ms. Robinson,"eight is seventy-two
'Cause this is the [?] do
Times two eighteen, times nine, eighty-one
Times two eighteen, times",false,2:18,,two eighteen
The Last Word (Acoustic),Take Cover,"Seven days in paradise
Two eighteen-year-old lovers
And from the way it felt like nothing else
Who’d",false,2:18,,two eighteen
The Last Word,Take Cover,"Seven days in paradise
Two eighteen-year-old lovers
And from the way it felt like nothing else
Who’d",false,2:18,,two eighteen
Get Off Your Wallet,Kryme Life,"where Deck and Rae made C.R.E.A.M
Two twelve, two eighteen, tuck the eight scheme
On the",false,2:18,,two eighteen
218,Happy,"this was no coincidence here
A new place again number two eighteen
Number two eighteen, two eighteen
Could it be",false,2:18,,two eighteen
Don’t Talk Like That,YGG,"what? About you spray heat
You get the nines plus two eighteens
Dem man were lying all over the Twitter",false,2:18,,two eighteen
Believe It,Meek Mill (Ft. Rick Ross),"whips you ain’t seen though
Limo thats my Rolly
Two-eleven on yo bitch
Turn yo head she stolen",true,2:11,565464,two eleven
Womanogamy,Ab-Soul,"33, and she at 33
And she was born on two eleven; that’s a robbery
Damn, she done stole",true,2:11,79046,two eleven
Funkmaster Flex Freestyle,Kendrick Lamar,"His eyes red he's smoking on marijuana mixing the two eleven
He said I'm seven going on sixty",true,2:11,54813,two eleven
Really Doe,Ice Cube,"so
If you got a herringbone, ""Welcome to the Terrordome""
Two-eleven, sorry, Reverend
Oh, my god, getting robbed
Reach",true,2:11,19585,two eleven
Lately,Freddie Gibbs,"Tony Montana, dopeman shit
Strapped up nigga, Glock on waist
Two-eleven nigga, mask on face
Mask off nigga, straight",true,2:11,7711,two eleven
I’m Thuggin’,Jay Rock,"hit you up, let me know who you are
Mystery, two eleven sent you mystery
Don't mention me, if",true,2:11,5761,two eleven
Let Me Ride,"Dr. Dre (Ft. Jewell, Ruben Cruz & Snoop Dogg)","I smack fools
Tryin' to set me up for a two-eleven
Fuck around and get caught up in a",false,2:11,313930,two eleven
No More ?’s,Eazy-E,"an armed robbery or a hold-up?
You mean a two-eleven?
Yeah
There's a store, but don't",false,2:11,189393,two eleven
Inside Out,​clipping.,"be the shit!
By the high-waisted bikini model standee
Two eleven in penny candy
Storm comin'
Everybody inside
It",false,2:11,48700,two eleven
03 Flow,Wallie the Sensei,"No soul, I feel no pain
Faded hoodie for this two eleven, thats how I get through the rain
This",false,2:11,34021,two eleven
No Surrender,Bone Thugs-N-Harmony,"Bloody victim
Get him when the time calls, dog
Straight two-eleven, bailin', thuggin'on these niggas well
Then Bone",false,2:11,27681,two eleven
The Murda Show,Spice 1 (Ft. MC Eiht),"m headin for the liquor store
Me and Eiht are two-eleven at the motherfuckin murda show
One-eighty-seven",false,2:11,19918,two eleven
OFF GUARD,Hooligan Hefs,"know I'm jettin'
My crew’s known for that two-eleven
You know I do it all day
How",false,2:11,18916,two eleven
A Bay Bay (The Ratchet Remix),"Hurricane Chris (Ft. Angie Locc, Birdman, Boosie Badazz, E-40, The Game & Jadakiss)","that uzi
Holla a bay bay
One eighty seven'm two eleven'm on my side of town
E'erbody",false,2:11,18232,two eleven
Hellalujah,Insane Clown Posse,"ll tell you how you live)
Your total's twenty-two eleven
For your set of keys to Heaven
Make",false,2:11,6358,two eleven
Cutthroat,Joey Fatts (Ft. Vince Staples),"jake's
Got a chrome MAC-11, down for a two-eleven
If you preaching like a reverend, turn it",false,2:11,,two eleven
Bitch Made Nigga Killa,MC Ren,"O 7
Cause your ass might get caught in a two-eleven
Niggas don't call me 'less the video",false,2:11,,two eleven
Hit ’Em Get ’Em,Black Menace (Ft. Fiend),"away bitch I dumps off
Clothes off, there's a two eleven in progress so I just
Gets gone in",false,2:11,,two eleven
Kenny’s Dead,Master P,"other bus to school, but at night, he did crimes
Two eleven, one eighty seven, it's like a hobby",false,2:11,,two eleven
Crowns For Kings,Benny the Butcher (Ft. Black Thought),"tennis shoe on y'all throat
Just in case you mention in a interview you want smoke, nigga
Two Fifteen ",true,2:15,96498,two fifteen
Soundtrack to Confusion,Black Thought,"This shit crazy
Two-fifteen
Uh, I'm here seated at the helm
The black soundtrack to confusion is the",true,2:15,15169,two fifteen
Magnificent,Black Thought,"Uh, two fifteen (That's right)
I hurt myself to see if I could feel (I am magnificent)
Then I",true,2:15,7895,two fifteen
The New Grit,Black Thought,"Uh-huh, yeah, two-fifteen
I get on my jawn, when I perform I grab the bull by the horns",true,2:15,6498,two fifteen
Quiet Trip,"Black Thought (Ft. The Last Artful, Dodgr & Portugal. The Man)","ll see you when you get there
Uh, alright, yeah, two fifteen, yo
Downtown for the win, woah
Sean C",true,2:15,6457,two fifteen
Live Intro Performance | 2020 Roots Picnic Virtual Experience,Black Thought (Ft. ?uestlove),"Uh-huh! Two fifteen, twenty-one pound
I said, memory banks too strong to try and jog with
I'd",true,2:15,,two fifteen
Philadelphia Zoo,Black Thought,"I'm homicidal when it comes to the hard shit
Two-fifteen roll on the scene, you a target
They",true,2:15,,two fifteen
August 2026: There Will Come Soft Rains,Ray Bradbury,"as softly as blown gray leaves in an electrical wind.
Two-fifteen.
The dog was gone.
In the cellar, the",false,2:15,72176,two fifteen
Cheat Codes,Danger Mouse & Black Thought,"Uh-huh
Two-fifteen
Young gunners in beast mode, canine teeth show
Cheat code playing with unlimited free throws
Playin",false,2:15,18859,two fifteen
Codeine,BeatKing (Ft. DoughBeezy & DT Blanco),"RIP DJ Screw
Hold up, I’m swinging off that off side
Bopping soft side
Two fifteen’s in the",false,2:15,11991,two fifteen
Fuck the Police,Kottonmouth Kings (Ft. Violent J),"on my tail; they in hot pursuit
I got my two fifteen but no excuse for the loot
I'm",false,2:15,6828,two fifteen
Out the Pound,Birdman,"numbas
Tha fo' fives and the tens and the hundreds
Two fifteen nigga talkin' cash shit
Got a hundred from",false,2:15,,two fifteen
Go to Bed Mad,Monica (Ft. Tyrese),"t right)
I'm fed right up
Please, it's two fifteen in the morning
There is no need baby",false,2:15,,two fifteen
You Got Me Fucked Up,Spice 1,"East Bay G
Fetty Chico, Shiznilty, Black Bossalini
Six feet, two-fifteen and I'll beat yo' ass
AK-47",false,2:15,,two fifteen
Bus Stop Confessions,Tumi and the Volume,"man, I can't explain life with a rhyme now""
Two fifteen in the morning not falling asleep
I'm",false,2:15,,two fifteen
,,,,2:58,,two fifty-eight
Animal Thug Interlude,N.O.R.E.,"we gon' pay you, Animal Thug
Minimum wage, Animal Thug
Two-fifty-five
We got, we got the newest, the",true,2:55,,two fifty-five
The Ballad Of Love And Hate,The Avett Brothers,"and into the drive
The clock in the kitchen says two-fifty-five
And the clock in the kitchen is",false,2:55,20307,two fifty-five
Body Nice,"255, Minz & SFR","o?)
Ayy, yeah (Tete soro baby kin ma lo te?)
Two Fifty-Five
Girl your body nice, your skin tight",false,2:55,,two fifty-five
Limits,FEWS,"dumb porno
Every night is your night
You like tequila two fifty-five
But purpose is always better
And tomorrow",false,2:55,,two fifty-five
Olorun Maje,"255, 1da Banton & SFR","maje), olorun maje (Olorun maje), olorun maje (Olorun make)
Bizzy
Two Fifty-Five (Original Banton)
Jowa come and jo, jo",false,2:55,,two fifty-five
Pami,"255, 1da Banton & SFR","Two, Two, Two, Two Fifty-Five
Ma pami oh (My lady)
Ma pami oh (Ooh)
Original, ma pami oh (My",false,2:55,,two fifty-five
Susu,"255, AV &SFR","AV
Ayy, ayy, mhm
Two, Two, Two Fifty-Five
Susu baby
Your body carry fire
Girl you dey hot like",false,2:55,,two fifty-five
Confidential,"255, Boybreed & SFR","Oh yeah
Jowo oh Two Fifty-Five
Do you remember girl the first time me set my eyes (On you",false,2:55,,two fifty-five
High Grade,"255, King Perryy, PsychoYP & SFR","Oh, oh, yo, yoo, uh
Nobody love you [?] (Continental)
Two-Two Fifty Five
High grade
Your body like high grade",false,2:55,,two fifty-five
Belly Dancer,"255, JujuBoy Star & SFR","Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah
Two, Two Fifty-Five
Girl I been at your [?]
Come whine for",false,2:55,,two fifty-five
Soweto,"255, L.A.X & SFR","I say my shawty wan go, go
Don't do me like joro oh
Two, Two, Two Fifty-Five
Your",false,2:55,,two fifty-five
Money,"255, 1da Banton & SFR","Ooh, lo, lo, lo, oh
Original ooh, uh
Two Fifty-Five
I say life no be two
Say na one",false,2:55,,two fifty-five
​arrival,​drama trial,"Hi, welcome to McDonald's, what can I get started for you?
Alright, I got two-fifty-five, two-ninety",false,2:55,,two fifty-five
6th Inning : Guys Like Me,Blessid Union of Souls,"m probably batting seventh, eighth or nineth
Batting average barely two fifty five
But with runners on base it's",false,2:55,,two fifty-five
The ballad of love and hate - live at bojangles’ coliseum/2009,The Avett Brothers,"and into the drive
The clock in the kitchen says two fifty five
And the clock in the kitchen is",false,2:55,,two fifty-five
Jack Le Freak,Chic,"we freak, oh, what a joy
Just come on down, two fifty four
Find a spot out on the floor",false,2:54,,two fifty-four
​safe,​rain (UK),"think it's super brave when
Boys wear makeup
And two fifty-four shots is such a great deal
Thank",false,2:54,,two fifty-four
​arrival,​drama trial,"would that be all for you?
Alright, and I got two-fifty-four, so sorry for your wait, sir
Yup",false,2:54,,two fifty-four
Jack Le Freak (edit),Chic,"we freak, oh, what a joy
Just come on down, two fifty four
Find a spot out on the floor",false,2:54,,two fifty-four
ALONE,TIMryan,"last ride
You don’t know
What can happen next
Two fifty four
That is the place, where it all",false,2:54,,two fifty-four
Le Freak,Liza Everson,"we freak, oh what a joy
Just come on down, two fifty four
Find a spot out on the floor",false,2:54,,two fifty-four
Le Freak,Wackside,"we freak, oh what a joy
Just come on down, two fifty four
Find a spot out on the floor",false,2:54,,two fifty-four
"Gmorning, Gnight",Lin-Manuel Miranda (Ft. Jonathan Sun),"tweet for archive vine
Eighty
I'd draw five hundred
Two fifty
Two fifty nine
Two hundred
Brraaah
Don't",true,2:59,,two fifty-nine
Lazy Sunday 2,The Lonely Island (Ft. Chris Parnell),"love to have brunch more than McAdams loves Channing
Dubstep
Two fifty-nine
Made it on a technicality
Eggs benedict",false,2:59,17959,two fifty-nine
Lookin’ At You,K-Rino,"and invade you like privacy (privacy)
Mess with me at two fifty nine and see (wassup)
I guarantee that you",false,2:59,,two fifty-nine
Forgettin’s So Long,Phil Vassar,"One twenty-two fifty nine Oak Drive
Rolls off my tongue like a nursery rhyme
Wooden numbers on the front",false,2:59,,two fifty-nine
Numbers,Rebecca Levy,"equal to the love I show you when we hit two-fifty-one
And it's different from the last",false,2:51,,two fifty-one
