name,county,state,population,latitude,longitude,type
Steuben,Washington County,Maine,1156,44.48212,-67.93885,t
Casner,Jefferson County,Illinois,1157,38.33998,-89.09444,s
Lost Creek,Travis County,Texas,1157,30.29548,-97.84445,d
Ordway,Crowley County,Colorado,1157,38.21806,-103.75606,t
Plains,Sanders County,Montana,1157,47.46021,-114.88291,t
Saline,Jefferson County,Ohio,1157,40.55139,-80.69674,s
Wells,Bradford County,Pennsylvania,1157,41.95258,-76.86824,s
Wildwood,Blount County,Tennessee,1157,35.80361,-83.87139,u
Friendship,Knox County,Maine,1158,43.95308,-69.34660,t
Houston,Washington County,Pennsylvania,1158,40.24646,-80.21145,b
Madison,Clarion County,Pennsylvania,1158,41.00743,-79.52046,s
Mendon,Rutland County,Vermont,1158,43.62458,-72.91019,t
Taos,Cole County,Missouri,1158,38.50643,-92.07101,c
Lincolnville,Charleston County / Dorchester County,South Carolina,1159,33.00793,-80.15551,t
Mooreland,Woodward County,Oklahoma,1159,36.43920,-99.20482,t
Albion,Jackson County,Wisconsin,1200,44.28771,-90.96840,t
Camden,Polk County,Texas,1200,30.91722,-94.73444,u
Greenfield,Dade County,Missouri,1200,37.41532,-93.84104,c
Lake,Ascension Parish,Louisiana,1200,30.3,-90.85278,u
Deadwood,Lawrence County,South Dakota,1201,44.37665,-103.72964,c
Florence,Williamson County,Texas,1201,30.84130,-97.79363,c
Llano,Los Angeles County,California,1201,34.49333,-117.78778,u
Stambaugh,Iron County,Michigan,1201,46.24851,-88.86667,s
Wallace,St. John the Baptist Parish,Louisiana,1201,30.04326,-90.66731,d
Central High,Stephens County,Oklahoma,1202,34.62313,-98.08976,t
Clay City,Powell County,Kentucky,1202,37.85925,-83.91853,c
Elkhorn,Monterey County,California,1202,36.82440,-121.74050,d
Emmet,McDonough County,Illinois,1202,40.50408,-90.75173,s
Freehold,Warren County,Pennsylvania,1202,41.95870,-79.45101,s
Georgetown,Clear Creek County,Colorado,1202,39.70610,-105.69750,t
Hillsdale,St. Louis County,Missouri,1202,38.68338,-90.28400,v
Nunda,Cheboygan County,Michigan,1202,45.23589,-84.48340,s
Pleasant Grove,Coles County,Illinois,1202,39.40339,-88.25312,s
Sebewa,Ionia County,Michigan,1202,42.81944,-85.01083,u
Clio,Barbour County,Alabama,1203,31.70878,-85.61050,c
Mifflin,Pike County,Ohio,1203,39.10242,-83.31824,s
Rossville,Vermilion County,Illinois,1203,40.37920,-87.66863,v
Springdale,Gaston County,North Carolina,1203,35.28889,-81.14472,u
Berry,Fayette County,Alabama,1204,33.65983,-87.60001,t
Blanchard,Putnam County,Ohio,1204,41.04065,-83.94785,s
Chrisman,Edgar County,Illinois,1204,39.80365,-87.67364,c
Jewell Junction,Hamilton County,Iowa,1204,42.31165,-93.63871,c
Ames,Athens County,Ohio,1205,39.40400,-81.99497,s
Bethesda,Belmont County,Ohio,1205,40.01618,-81.07260,v
McClellan,Jefferson County,Illinois,1205,38.25616,-88.98363,s
Montgomery,Franklin County,Vermont,1205,44.86009,-72.60525,t
Plano,Warren County,Kentucky,1205,36.88032,-86.41832,d
Salina,Kankakee County,Illinois,1205,41.16116,-88.06915,s
Wolf River,Winnebago County,Wisconsin,1205,44.18707,-88.82758,t
Topeka,LaGrange County,Indiana,1206,41.53922,-85.53971,t
Centreville,Amite County / Wilkinson County,Mississippi,1207,31.08702,-91.06544,t
Elmwood,Tuscola County,Michigan,1207,43.63444,-83.28389,u
Evergreen,Washburn County,Wisconsin,1207,45.85075,-91.97477,t
Highland,Osceola County,Michigan,1207,44.11639,-85.26806,u
Ina,Osceola County,Michigan,1207,44.11639,-85.26806,u
Junction,Osage County,Kansas,1207,38.68000,-95.56233,s
Ridgway,Ouray County,Colorado,1207,38.15277,-107.76173,t
Bombay,Franklin County,New York,1208,44.90931,-74.58395,t
Buffalo,Putnam County,West Virginia,1208,38.61759,-81.98180,t
Carrollton,Cattaraugus County,New York,1208,42.05636,-78.63794,t
Clay,Dunklin County,Missouri,1208,36.07242,-90.06368,s
Eagle,Sedgwick County,Kansas,1208,37.86405,-97.54069,s
Erin,Houston County,Tennessee,1208,36.31839,-87.69474,c
Hastings,Cambria County,Pennsylvania,1208,40.66507,-78.71225,b
Boston,Thomas County,Georgia,1209,30.79186,-83.78989,c
Calumet,Westmoreland County,Pennsylvania,1209,40.21090,-79.48532,d
Fairmount,Luzerne County,Pennsylvania,1209,41.29184,-76.26313,s
Lyons,Linn County,Oregon,1209,44.77457,-122.61509,c
Martindale,Caldwell County,Texas,1209,29.84550,-97.84084,c
Rosefield,Peoria County,Illinois,1209,40.74760,-89.80935,s
Topsham,Orange County,Vermont,1209,44.15566,-72.24591,t
Bentley,Bay County,Michigan,1210,43.9625,-84.09917,u
Blanchard,Isabella County,Michigan,1210,43.50972,-85.02639,u
Buchanan,Botetourt County,Virginia,1210,37.52736,-79.67976,t
Faxon,Lycoming County,Pennsylvania,1210,41.24841,-76.97719,d
Fulton,Schoharie County,New York,1210,42.58913,-74.45147,t
Pigeon,Huron County,Michigan,1210,43.83002,-83.26996,v
Prairie,Shelby County,Illinois,1210,39.28093,-88.63809,s
Rome,Athens County,Ohio,1210,39.31638,-81.90948,s
Weare,Oceana County,Michigan,1210,43.77222,-86.34111,u
Ardmore,Giles County / Lincoln County,Tennessee,1211,35.00444,-86.85071,c
Braintree,Orange County,Vermont,1211,43.96707,-72.70860,t
Franklinville,Randolph County,North Carolina,1211,35.74375,-79.69225,t
Grandview,Cherokee County,Oklahoma,1211,35.96476,-94.99866,d
Washington,Sullivan County,New Hampshire,1211,43.19005,-72.09387,t
Denmark,Oxford County,Maine,1212,43.99621,-70.81374,t
Dorsey,Alger County,Michigan,1212,46.35139,-86.96556,u
Penn,Centre County,Pennsylvania,1212,40.86253,-77.48831,s
Scipio,Meigs County,Ohio,1212,39.15224,-82.14006,s
Sundell,Alger County,Michigan,1212,46.35139,-86.96556,u
Torch Lake,Antrim County,Michigan,1212,45.04639,-85.34889,u
Britton,Marshall County,South Dakota,1213,45.79162,-97.75094,c
Columbia,Tuscola County,Michigan,1213,43.62680,-83.41275,s
Osborn,Outagamie County,Wisconsin,1213,44.45168,-88.34203,t
Southmont,Davidson County,North Carolina,1213,35.66792,-80.26700,d
Bayside Gardens,Tillamook County,Oregon,1214,45.71444,-123.91639,u
Boswell,Somerset County,Pennsylvania,1214,40.16147,-79.02892,b
Boulder,Jefferson County,Montana,1214,46.23659,-112.12083,c
Elwood,Box Elder County,Utah,1214,41.69048,-112.14106,t
Fletcher,Comanche County,Oklahoma,1214,34.82312,-98.24422,t
Goodman,McDonald County,Missouri,1214,36.74174,-94.39911,c
Mesita,Cibola County,New Mexico,1214,35.01838,-107.31282,d
Salisbury,Addison County,Vermont,1214,43.92549,-73.11153,t
Columbia,Meigs County,Ohio,1215,39.15942,-82.26139,s
Adams,Seneca County,Ohio,1216,41.20784,-83.00999,s
Avalon,Cape May County,New Jersey,1216,39.10123,-74.71766,b
Hillcrest,Ogle County,Illinois,1216,41.95114,-89.06454,v
Kensington,Nassau County,New York,1216,40.79343,-73.72208,v
Portage,Ottawa County,Ohio,1216,41.51692,-82.90839,s
Trenton,Dodge County,Wisconsin,1216,43.57093,-88.83882,t
Brevator,St. Louis County,Minnesota,1217,46.80849,-92.50717,s
Mantua,Box Elder County,Utah,1217,41.49577,-111.94383,t
Dale,McLean County,Illinois,1218,40.43595,-89.10243,s
Enterprise,Harrison County,West Virginia,1218,39.42092,-80.27786,d
Greenland,Washington County,Arkansas,1218,35.99425,-94.17520,c
Hoxie,Sheridan County,Kansas,1218,39.35750,-100.44181,c
Matteson,Branch County,Michigan,1218,41.9325,-85.23444,u
Grimsley,Fentress County,Tennessee,1219,36.26694,-84.98444,u
Richmond,Cheshire County,New Hampshire,1219,42.77348,-72.27875,t
Riddle,Douglas County,Oregon,1219,42.95095,-123.36423,c
Washington,Mercer County,Ohio,1219,40.50815,-84.74906,s
Bellefonte,New Castle County,Delaware,1220,39.76622,-75.50936,t
Lincoln,Coffey County,Kansas,1220,38.35766,-95.88532,s
Rocky Point,Pender County,North Carolina,1220,34.43517,-77.88776,d
Etna,Penobscot County,Maine,1221,44.76387,-69.12807,t
Five Points,Hoke County,North Carolina,1221,35.01683,-79.36087,d
Hawley,Wayne County,Pennsylvania,1221,41.47592,-75.18212,b
Johnstonville,Lassen County,California,1221,40.38434,-120.58745,d
Livermore,McLean County,Kentucky,1221,37.49310,-87.13194,c
Lowell,Lane County,Oregon,1221,43.91846,-122.78368,c
Marshallton,Northumberland County,Pennsylvania,1221,40.78675,-76.53940,d
Salix,Cambria County,Pennsylvania,1221,40.30008,-78.76530,d
Sedgwick,Hancock County,Maine,1221,44.34688,-68.63437,t
Morningside,Prince George's County,Maryland,1222,38.83011,-76.89136,t
Beesleys Point,Cape May County,New Jersey,1223,39.27678,-74.63627,d
Cornwall,Addison County,Vermont,1223,43.96292,-73.21770,t
Hilbert,Calumet County,Wisconsin,1223,44.14027,-88.16399,v
Palestine,Crawford County,Illinois,1223,39.00365,-87.61280,v
Rockland,Venango County,Pennsylvania,1223,41.28355,-79.74661,s
Springville,Tazewell County,Virginia,1223,37.19651,-81.40288,d
Montague,Siskiyou County,California,1224,41.72820,-122.52780,c
Newcastle,Placer County,California,1224,38.87417,-121.13333,u
Wheatland,Hillsdale County,Michigan,1224,41.94111,-84.40472,u
Arlington,Calhoun County / Early County,Georgia,1225,31.43682,-84.72973,c
Drywood,Vernon County,Missouri,1225,37.70020,-94.32453,s
Dixon,Pulaski County,Missouri,1226,37.99171,-92.09378,c
Jackson,Effingham County,Illinois,1226,39.03590,-88.63703,s
Midway,Seminole County,Florida,1226,28.79027,-81.23090,d
Washington,Wood County,West Virginia,1226,39.26119,-81.67180,d
Hartford,Oxford County,Maine,1227,44.39437,-70.33140,t
Lessor,Shawano County,Wisconsin,1227,44.63128,-88.40983,t
Mansfield,Wright County,Missouri,1227,37.10672,-92.58072,c
Brookdale,Santa Cruz County,California,1228,37.10634,-122.10608,d
Flanders,Alpena County,Michigan,1228,45.02333,-83.78611,u
South Lebanon,Linn County,Oregon,1228,44.50944,-122.90417,u
Spratt,Alpena County,Michigan,1228,45.02333,-83.78611,u
Ama,St. Charles Parish,Louisiana,1229,29.95215,-90.29647,d
Beverly,Washington County,Ohio,1229,39.54785,-81.63957,v
Brownsboro,Henderson County,Texas,1229,32.30237,-95.61357,c
Buffalo,Perry County,Pennsylvania,1229,40.51146,-77.02744,s
Burlington,Licking County,Ohio,1229,40.22910,-82.51607,s
Irwin,Venango County,Pennsylvania,1229,41.22556,-79.95100,s
Jordan,Onondaga County,New York,1229,43.06534,-76.47299,v
University Heights,Johnson County,Iowa,1229,41.65502,-91.55684,c
Bedford,Meigs County,Ohio,1230,39.14663,-82.02369,s
Crocker,Pierce County,Washington,1230,47.09085,-122.12674,d
Millwood,Guernsey County,Ohio,1230,39.98956,-81.28552,s
Williamsburg,Blair County,Pennsylvania,1230,40.46202,-78.19973,b
Basin,Big Horn County,Wyoming,1231,44.37996,-108.03899,t
Christiana,Dane County,Wisconsin,1231,42.97164,-89.09088,t
Lexington,Lee County,Texas,1231,30.41910,-97.01165,t
Milford,Hunterdon County,New Jersey,1231,40.56871,-75.09462,b
Union,Schuylkill County,Pennsylvania,1231,40.85332,-76.25157,s
Bridgeton,Bucks County,Pennsylvania,1232,40.55284,-75.12172,s
Brookside,Jefferson County,Alabama,1232,33.63788,-86.91666,t
Grant,Grand Traverse County,Michigan,1232,44.56329,-85.76596,s
Lambert,Quitman County,Mississippi,1232,34.20178,-90.28343,t
North Plains,Ionia County,Michigan,1232,43.06896,-84.90652,s
Balfour,Henderson County,North Carolina,1233,35.34651,-82.47206,d
Fowler,Clinton County,Michigan,1233,43.00170,-84.73972,v
Wyoming,Lee County,Illinois,1233,41.68181,-88.99205,s
Colfax,Dunn County,Wisconsin,1234,44.98811,-91.70845,t
West Jefferson,Ashe County,North Carolina,1234,36.40374,-81.49288,t
Long Creek,Macon County,Illinois,1235,39.81198,-88.84757,v
Roll,Yuma County,Arizona,1235,32.75167,-113.98917,u
Thurston,Steuben County,New York,1235,42.22520,-77.27893,t
Bryant,Alcona County,Michigan,1236,44.55667,-83.76111,u
Buffington,Indiana County,Pennsylvania,1236,40.51313,-78.95640,s
Byron,Monroe County,Wisconsin,1236,44.02730,-90.37369,t
Comfort,Kanabec County,Minnesota,1236,45.85970,-93.20677,s
Curtisville,Alcona County,Michigan,1236,44.55667,-83.76111,u
Kurtz,Alcona County,Michigan,1236,44.55667,-83.76111,u
Rice,Navarro County,Texas,1236,32.24376,-96.49860,c
Wallace,Alcona County,Michigan,1236,44.55667,-83.76111,u
Delaware,Hancock County,Ohio,1237,40.86717,-83.56231,s
Mallory,Logan County,West Virginia,1237,37.73066,-81.83790,d
Perry,Jefferson County,Pennsylvania,1237,40.93715,-79.06382,s
Rice,Sandusky County,Ohio,1237,41.43808,-83.11365,s
Rose,Ogemaw County,Michigan,1237,44.45645,-84.08673,s
Weber City,Scott County,Virginia,1237,36.62288,-82.56210,t
Beaver,Beaver County,Oklahoma,1238,36.81614,-100.51987,t
Castlewood,Russell County,Virginia,1238,36.89010,-82.27959,d
Pleasanton,Linn County,Kansas,1238,38.17781,-94.71135,c
Watts,Perry County,Pennsylvania,1238,40.45921,-76.99386,s
Ashley,Delaware County,Ohio,1239,40.40895,-82.95546,v
Avilla,Saline County,Arkansas,1239,34.68259,-92.58516,d
Chippewa Lake,Mecosta County,Michigan,1239,43.76583,-85.27472,u
Frankfort,Waldo County,Maine,1239,44.59893,-68.92833,t
Leonidas,St. Joseph County,Michigan,1239,42.02139,-85.35278,u
Machias,Snohomish County,Washington,1239,47.98149,-122.04596,d
Masonville,Delaware County,New York,1239,42.22753,-75.33783,t
Pleasant Hill,Miami County,Ohio,1239,40.05172,-84.34439,v
Simpson,Lackawanna County,Pennsylvania,1239,41.59175,-75.48518,d
Blackbird,Thurston County,Nebraska,1240,42.14092,-96.35161,s
China,Jefferson County,Texas,1240,30.04799,-94.33574,c
Jeffersonville,Fayette County,Ohio,1240,39.65367,-83.56381,v
Munday,Knox County,Texas,1240,33.44926,-99.62286,c
Orangeville,Emery County,Utah,1240,39.22719,-111.05350,c
Smithville,Chenango County,New York,1240,42.41007,-75.76070,t
Somerset,Belmont County,Ohio,1240,39.90173,-81.17324,s
Clear Creek,Saunders County,Nebraska,1241,41.09537,-96.39801,s
Fairfax,Renville County,Minnesota,1241,44.52913,-94.72082,c
Gardner,Door County,Wisconsin,1241,44.84976,-87.58041,t
Hebron,Oxford County,Maine,1241,44.20926,-70.38888,t
Irvington,Breckinridge County,Kentucky,1241,37.88034,-86.28386,c
Monroe,Pickaway County,Ohio,1241,39.65192,-83.19001,s
Orwell,Addison County,Vermont,1241,43.80910,-73.27799,t
Washington,Morrow County,Ohio,1241,40.65976,-82.83479,s
Alton,Sioux County,Iowa,1242,42.98749,-96.01057,c
Bloomfield,Trumbull County,Ohio,1242,41.46426,-80.85447,s
Cordova,Richmond County,North Carolina,1242,34.91293,-79.82200,d
Ideal,Crow Wing County,Minnesota,1242,46.67307,-94.20089,s
Rich Hill,Bates County,Missouri,1242,38.09642,-94.36106,c
Shamrock,Aitkin County,Minnesota,1242,46.72911,-93.27367,s
Canaan,Northwest Hills Planning Region,Connecticut,1243,42.04011,-73.33288,d
Cleveland,Blount County,Alabama,1243,33.99093,-86.57749,t
Fountain Green,Sanpete County,Utah,1243,39.62996,-111.63520,c
Holmes,Crawford County,Ohio,1243,40.87043,-83.03087,s
Shattuck,Ellis County,Oklahoma,1243,36.27587,-99.88123,t
Texas,De Witt County,Illinois,1243,40.09895,-88.97176,s
Valley Mills,Bosque County / McLennan County,Texas,1243,31.65680,-97.47265,c
Wells,Elko County,Nevada,1243,41.11159,-114.96449,c
Blue Ridge,Fannin County,Georgia,1244,34.86397,-84.32409,c
Mahnomen,Mahnomen County,Minnesota,1244,47.31524,-95.96865,c
Mexico,Miami County,Indiana,1244,40.82226,-86.11555,d
Plymouth,Rock County,Wisconsin,1244,42.62044,-89.18439,t
Roscoe,Nolan County,Texas,1244,32.44595,-100.53872,c
Wall Lake,Minnehaha County,South Dakota,1244,43.54347,-96.95012,s
Webster,Wood County,Ohio,1244,41.43256,-83.53831,s
Benwood,Marshall County,West Virginia,1245,40.01813,-80.73425,c
Midway,Baxter County,Arkansas,1245,36.38534,-92.46183,d
Earlington,Hopkins County,Kentucky,1246,37.27421,-87.51194,c
Evadale,Jasper County,Texas,1246,30.35361,-94.06528,u
Fowler,Otero County,Colorado,1246,38.12917,-104.02329,t
Manly,Worth County,Iowa,1246,43.28718,-93.20215,c
Palmyra,Wayne County,Pennsylvania,1246,41.51471,-75.19309,s
Princeville,Edgecombe County,North Carolina,1246,35.88960,-77.53219,t
Riverton,Mason County,Michigan,1246,43.86906,-86.32831,s
Venice,Cayuga County,New York,1246,42.72227,-76.54306,t
Albany,Livingston Parish,Louisiana,1247,30.50436,-90.58231,t
Hays,Wilkes County,North Carolina,1247,36.24985,-81.11564,d
Hurley,Grant County,New Mexico,1247,32.69924,-108.13199,t
Newell,Hancock County,West Virginia,1247,40.61840,-80.60424,d
Powderly,Lamar County,Texas,1247,33.81122,-95.52440,d
Bloomfield,Perry County,Pennsylvania,1248,40.41887,-77.18897,b
Huston,Blair County,Pennsylvania,1248,40.35817,-78.26358,s
La Crosse,Rush County,Kansas,1248,38.53140,-99.30872,c
Leon,Cattaraugus County,New York,1248,42.30048,-79.00136,t
New Sharon,Mahaska County,Iowa,1248,41.47000,-92.65130,c
North Bend,Dodge County,Nebraska,1248,41.46195,-96.77975,c
Shoreham,Addison County,Vermont,1248,43.89924,-73.31531,t
Bethany Beach,Berrien County,Michigan,1249,41.88639,-86.61778,u
Birchwood,Berrien County,Michigan,1249,41.88639,-86.61778,u
De Graff,Logan County,Ohio,1249,40.31200,-83.91577,v
Hazelhurst,Berrien County,Michigan,1249,41.88639,-86.61778,u
Hill,Ogemaw County,Michigan,1249,44.38113,-83.92387,s
Moreland,Bingham County,Idaho,1249,43.22269,-112.44248,d
Sawyer,Berrien County,Michigan,1249,41.88639,-86.61778,u
Shorewood Hills,Berrien County,Michigan,1249,41.88639,-86.61778,u
Shorewood–Tower Hills–Harbert,Berrien County,Michigan,1249,41.88639,-86.61778,u
Stryker,Williams County,Ohio,1249,41.50366,-84.41412,v
Belfast,Northampton County,Pennsylvania,1250,40.78065,-75.27796,d
Fairview,Sanpete County,Utah,1250,39.62635,-111.43963,c
Lodi,Kalkaska County,Michigan,1250,44.64333,-85.1575,u
Milmay,Atlantic County / Cumberland County,New Jersey,1250,39.43902,-74.86832,d
Spencer,Kalkaska County,Michigan,1250,44.64333,-85.1575,u
Theresa,Dodge County,Wisconsin,1250,43.51722,-88.45121,v
Whitman,Logan County,West Virginia,1250,37.81333,-82.02444,u
Gibraltar,Door County,Wisconsin,1251,45.16614,-87.26905,t
Gilbert,Story County,Iowa,1251,42.10693,-93.64966,c
La Plata,Macon County,Missouri,1251,40.02337,-92.49158,c
Bethany,Moultrie County,Illinois,1252,39.64559,-88.73813,v
Haskins,Wood County,Ohio,1252,41.46477,-83.70605,v
Liberty,Manitowoc County,Wisconsin,1252,44.01796,-87.86264,t
Rush,Shiawassee County,Michigan,1252,43.08492,-84.22956,s
Franklin,Manitowoc County,Wisconsin,1253,44.19545,-87.86788,t
Laona,Winnebago County,Illinois,1253,42.47662,-89.32862,s
Watertown,Sanilac County,Michigan,1253,43.37112,-82.79984,s
Central City,Linn County,Iowa,1254,42.20388,-91.52406,c
Clarksville,Butler County,Iowa,1254,42.78470,-92.66769,c
Edison,Calhoun County,Georgia,1254,31.55823,-84.73825,c
Pine Mountain,Harris County / Meriwether County,Georgia,1254,32.85200,-84.85163,t
Snyder,Kiowa County,Oklahoma,1254,34.65896,-98.95174,c
Bismarck,St. Francois County,Missouri,1255,37.76922,-90.62485,c
Oxford,Sumner County,Kansas,1255,37.26444,-97.19527,s
Seabrook,Beaufort County,South Carolina,1255,32.52806,-80.76639,u
Zebulon,Pike County,Georgia,1255,33.10235,-84.34270,c
Centerville,Leelanau County,Michigan,1256,44.91156,-85.76388,s
Galena,Floyd County,Indiana,1256,38.35173,-85.94164,d
Fullerton,Nance County,Nebraska,1257,41.36335,-97.96923,c
Montgomery,Fayette County / Kanawha County,West Virginia,1257,38.17341,-81.31970,c
Sullivan,Hancock County,Maine,1257,44.53489,-68.15345,t
Amboy,Oswego County,New York,1258,43.37713,-75.91846,t
Ashland,Cass County,Illinois,1258,39.91633,-90.02268,s
Crane,Paulding County,Ohio,1258,41.20959,-84.62437,s
Highland,Chester County,Pennsylvania,1258,39.92074,-75.89679,s
Mulberry,Clinton County,Indiana,1258,40.34448,-86.66528,t
Union,Pike County,Ohio,1258,38.99340,-82.92574,s
Eldred,Jefferson County,Pennsylvania,1259,41.24724,-79.13194,s
Erie,Neosho County,Kansas,1259,37.60159,-95.30540,s
Fargo,Seward County,Kansas,1259,37.12710,-100.75245,s
Huston,Clearfield County,Pennsylvania,1259,41.19690,-78.56487,s
